Day	SD4neg	SD3neg	SD2neg	SD1neg	SD0	SD1	SD2	SD3	SD4
367	11.633	12.710	13.787	14.994	16.349	17.878	19.610	21.580	23.549
368	11.631	12.707	13.784	14.990	16.345	17.874	19.605	21.574	23.544
369	11.629	12.705	13.781	14.986	16.341	17.869	19.600	21.569	23.538
370	11.626	12.702	13.778	14.983	16.337	17.864	19.595	21.563	23.532
371	11.624	12.700	13.775	14.979	16.333	17.860	19.590	21.558	23.526
372	11.622	12.697	13.772	14.975	16.328	17.855	19.584	21.552	23.520
373	11.620	12.695	13.769	14.972	16.324	17.850	19.579	21.547	23.514
374	11.618	12.692	13.766	14.968	16.320	17.845	19.574	21.541	23.509
375	11.616	12.689	13.763	14.965	16.316	17.841	19.569	21.536	23.503
376	11.614	12.687	13.759	14.961	16.312	17.836	19.564	21.530	23.497
377	11.612	12.684	13.756	14.957	16.308	17.831	19.559	21.525	23.491
378	11.610	12.682	13.753	14.954	16.303	17.827	19.554	21.520	23.485
379	11.608	12.679	13.750	14.950	16.299	17.822	19.548	21.514	23.480
380	11.606	12.677	13.747	14.947	16.295	17.818	19.543	21.509	23.474
381	11.604	12.674	13.744	14.943	16.291	17.813	19.539	21.504	23.469
382	11.602	12.671	13.741	14.939	16.287	17.808	19.534	21.498	23.463
383	11.600	12.669	13.738	14.936	16.283	17.804	19.529	21.493	23.458
384	11.598	12.666	13.735	14.932	16.279	17.799	19.523	21.488	23.452
385	11.596	12.664	13.732	14.928	16.274	17.795	19.518	21.482	23.446
386	11.594	12.661	13.729	14.925	16.270	17.790	19.513	21.477	23.441
387	11.592	12.659	13.726	14.921	16.266	17.785	19.508	21.472	23.435
388	11.590	12.656	13.723	14.918	16.262	17.781	19.503	21.466	23.429
389	11.588	12.654	13.720	14.914	16.258	17.776	19.498	21.461	23.423
390	11.586	12.651	13.717	14.911	16.254	17.772	19.493	21.455	23.418
391	11.584	12.649	13.714	14.907	16.250	17.767	19.488	21.450	23.412
392	11.582	12.646	13.711	14.904	16.246	17.763	19.483	21.445	23.406
393	11.580	12.644	13.708	14.900	16.242	17.758	19.478	21.439	23.401
394	11.578	12.641	13.705	14.897	16.238	17.753	19.473	21.434	23.395
395	11.576	12.639	13.701	14.893	16.234	17.749	19.469	21.430	23.390
396	11.574	12.636	13.698	14.889	16.230	17.745	19.464	21.424	23.385
397	11.572	12.634	13.695	14.886	16.226	17.740	19.459	21.419	23.379
398	11.570	12.631	13.692	14.882	16.222	17.736	19.454	21.414	23.373
399	11.568	12.629	13.689	14.879	16.218	17.731	19.449	21.408	23.368
400	11.566	12.626	13.686	14.875	16.214	17.727	19.444	21.403	23.362
401	11.564	12.624	13.684	14.872	16.210	17.722	19.439	21.398	23.357
402	11.562	12.621	13.681	14.869	16.206	17.718	19.434	21.393	23.351
403	11.560	12.619	13.678	14.865	16.202	17.713	19.429	21.387	23.345
404	11.558	12.616	13.675	14.862	16.198	17.709	19.425	21.383	23.341
405	11.556	12.614	13.672	14.858	16.194	17.704	19.420	21.378	23.335
406	11.554	12.611	13.669	14.855	16.190	17.700	19.415	21.372	23.330
407	11.552	12.609	13.666	14.851	16.186	17.696	19.410	21.367	23.324
408	11.550	12.606	13.663	14.848	16.182	17.691	19.405	21.362	23.318
409	11.548	12.604	13.660	14.844	16.178	17.687	19.400	21.357	23.313
410	11.546	12.602	13.657	14.841	16.174	17.682	19.396	21.352	23.307
411	11.544	12.599	13.654	14.838	16.170	17.678	19.391	21.346	23.302
412	11.543	12.597	13.651	14.834	16.167	17.674	19.386	21.341	23.297
413	11.540	12.594	13.648	14.831	16.163	17.670	19.382	21.337	23.292
414	11.538	12.592	13.645	14.827	16.159	17.665	19.377	21.332	23.287
415	11.536	12.590	13.643	14.824	16.155	17.661	19.372	21.327	23.281
416	11.535	12.587	13.640	14.821	16.151	17.656	19.367	21.321	23.276
417	11.533	12.585	13.637	14.817	16.147	17.652	19.363	21.316	23.270
418	11.531	12.582	13.634	14.814	16.144	17.648	19.358	21.311	23.265
419	11.529	12.580	13.631	14.811	16.140	17.644	19.353	21.306	23.259
420	11.527	12.577	13.628	14.807	16.136	17.639	19.349	21.302	23.255
421	11.525	12.575	13.625	14.804	16.132	17.635	19.344	21.297	23.249
422	11.523	12.573	13.623	14.801	16.128	17.631	19.339	21.292	23.244
423	11.521	12.570	13.620	14.797	16.125	17.627	19.335	21.287	23.239
424	11.519	12.568	13.617	14.794	16.121	17.622	19.330	21.282	23.233
425	11.518	12.566	13.614	14.791	16.117	17.618	19.325	21.277	23.228
426	11.516	12.564	13.611	14.788	16.113	17.614	19.321	21.272	23.223
427	11.513	12.561	13.608	14.784	16.110	17.610	19.316	21.267	23.218
428	11.512	12.559	13.606	14.781	16.106	17.606	19.312	21.262	23.213
429	11.510	12.556	13.603	14.778	16.102	17.601	19.307	21.257	23.208
430	11.508	12.554	13.600	14.774	16.098	17.597	19.302	21.252	23.202
431	11.506	12.552	13.597	14.771	16.095	17.593	19.298	21.247	23.197
432	11.505	12.550	13.595	14.768	16.091	17.589	19.293	21.243	23.192
433	11.502	12.547	13.592	14.765	16.087	17.585	19.289	21.238	23.188
434	11.500	12.545	13.589	14.761	16.084	17.581	19.284	21.233	23.182
435	11.499	12.542	13.586	14.758	16.080	17.577	19.280	21.228	23.177
436	11.497	12.540	13.584	14.755	16.076	17.572	19.275	21.224	23.172
437	11.495	12.538	13.581	14.752	16.073	17.568	19.271	21.219	23.166
438	11.493	12.536	13.578	14.749	16.069	17.564	19.266	21.214	23.161
439	11.491	12.533	13.575	14.745	16.065	17.560	19.262	21.210	23.157
440	11.490	12.531	13.573	14.742	16.062	17.556	19.258	21.205	23.152
441	11.488	12.529	13.570	14.739	16.058	17.552	19.253	21.200	23.147
442	11.486	12.527	13.567	14.736	16.054	17.548	19.249	21.195	23.142
443	11.484	12.524	13.565	14.733	16.051	17.544	19.244	21.190	23.136
444	11.482	12.522	13.562	14.730	16.047	17.540	19.240	21.186	23.132
445	11.480	12.520	13.559	14.727	16.044	17.536	19.236	21.181	23.127
446	11.479	12.518	13.556	14.723	16.040	17.532	19.231	21.176	23.122
447	11.477	12.515	13.554	14.720	16.036	17.528	19.227	21.172	23.117
448	11.475	12.513	13.551	14.717	16.033	17.524	19.222	21.167	23.112
449	11.474	12.511	13.549	14.714	16.029	17.520	19.218	21.162	23.107
450	11.471	12.509	13.546	14.711	16.026	17.516	19.214	21.158	23.102
451	11.470	12.506	13.543	14.708	16.022	17.512	19.209	21.153	23.097
452	11.468	12.504	13.541	14.705	16.019	17.508	19.205	21.149	23.092
453	11.466	12.502	13.538	14.702	16.015	17.504	19.201	21.144	23.087
454	11.465	12.500	13.535	14.699	16.012	17.500	19.196	21.139	23.082
455	11.463	12.498	13.533	14.696	16.008	17.497	19.192	21.135	23.078
456	11.461	12.496	13.530	14.693	16.005	17.493	19.188	21.131	23.073
457	11.459	12.493	13.528	14.690	16.001	17.489	19.184	21.126	23.068
458	11.458	12.491	13.525	14.687	15.998	17.485	19.179	21.121	23.063
459	11.456	12.489	13.522	14.684	15.994	17.481	19.175	21.117	23.058
460	11.454	12.487	13.520	14.681	15.991	17.477	19.171	21.113	23.054
461	11.452	12.485	13.517	14.678	15.988	17.473	19.167	21.108	23.049
462	11.451	12.483	13.515	14.675	15.984	17.469	19.162	21.103	23.044
463	11.449	12.481	13.512	14.672	15.981	17.465	19.158	21.099	23.039
464	11.447	12.478	13.509	14.669	15.977	17.462	19.154	21.095	23.035
465	11.445	12.476	13.507	14.666	15.974	17.458	19.150	21.090	23.030
466	11.444	12.474	13.504	14.663	15.970	17.454	19.146	21.086	23.025
467	11.442	12.472	13.502	14.660	15.967	17.450	19.142	21.081	23.020
468	11.441	12.470	13.500	14.657	15.964	17.447	19.137	21.077	23.016
469	11.439	12.468	13.497	14.654	15.960	17.443	19.134	21.073	23.012
470	11.437	12.466	13.494	14.651	15.957	17.439	19.129	21.068	23.007
471	11.435	12.464	13.492	14.648	15.954	17.435	19.125	21.064	23.002
472	11.434	12.462	13.489	14.645	15.950	17.432	19.121	21.059	22.997
473	11.432	12.459	13.487	14.642	15.947	17.428	19.117	21.055	22.993
474	11.430	12.457	13.484	14.639	15.944	17.424	19.113	21.051	22.989
475	11.429	12.455	13.482	14.636	15.940	17.421	19.109	21.046	22.984
476	11.427	12.453	13.480	14.634	15.937	17.417	19.105	21.042	22.979
477	11.425	12.451	13.477	14.631	15.934	17.413	19.101	21.038	22.975
478	11.424	12.449	13.475	14.628	15.931	17.410	19.097	21.034	22.971
479	11.422	12.447	13.472	14.625	15.927	17.406	19.093	21.029	22.966
480	11.420	12.445	13.470	14.622	15.924	17.402	19.089	21.025	22.961
481	11.419	12.443	13.467	14.619	15.921	17.399	19.085	21.021	22.957
482	11.417	12.441	13.465	14.617	15.918	17.395	19.081	21.017	22.953
483	11.416	12.439	13.463	14.614	15.914	17.391	19.077	21.013	22.948
484	11.414	12.437	13.460	14.611	15.911	17.388	19.073	21.008	22.943
485	11.412	12.435	13.458	14.608	15.908	17.384	19.069	21.004	22.939
486	11.411	12.433	13.455	14.605	15.905	17.381	19.066	21.000	22.935
487	11.409	12.431	13.453	14.603	15.902	17.377	19.062	20.996	22.930
488	11.408	12.429	13.451	14.600	15.898	17.373	19.057	20.991	22.925
489	11.406	12.427	13.448	14.597	15.895	17.370	19.054	20.988	22.922
490	11.404	12.425	13.446	14.594	15.892	17.366	19.050	20.984	22.917
491	11.403	12.423	13.444	14.592	15.889	17.363	19.046	20.979	22.913
492	11.401	12.421	13.441	14.589	15.886	17.359	19.042	20.975	22.908
493	11.399	12.419	13.439	14.586	15.883	17.356	19.038	20.971	22.904
494	11.398	12.417	13.436	14.583	15.880	17.352	19.035	20.967	22.900
495	11.397	12.415	13.434	14.581	15.877	17.349	19.031	20.963	22.895
496	11.395	12.414	13.432	14.578	15.874	17.345	19.027	20.959	22.891
497	11.393	12.411	13.429	14.575	15.870	17.342	19.023	20.955	22.887
498	11.392	12.409	13.427	14.572	15.867	17.339	19.019	20.951	22.883
499	11.390	12.408	13.425	14.570	15.864	17.335	19.016	20.947	22.878
500	11.389	12.406	13.423	14.567	15.861	17.332	19.012	20.943	22.874
501	11.387	12.404	13.420	14.565	15.858	17.328	19.008	20.939	22.870
502	11.386	12.402	13.418	14.562	15.855	17.325	19.004	20.935	22.866
503	11.384	12.400	13.416	14.559	15.852	17.321	19.001	20.931	22.861
504	11.383	12.398	13.414	14.557	15.849	17.318	18.997	20.927	22.858
505	11.381	12.396	13.411	14.554	15.846	17.315	18.993	20.923	22.853
506	11.380	12.394	13.409	14.551	15.843	17.311	18.990	20.919	22.849
507	11.378	12.393	13.407	14.549	15.840	17.308	18.986	20.915	22.845
508	11.377	12.391	13.405	14.546	15.837	17.305	18.983	20.912	22.841
509	11.375	12.389	13.403	14.544	15.834	17.301	18.979	20.908	22.837
510	11.374	12.387	13.400	14.541	15.831	17.298	18.975	20.904	22.833
511	11.372	12.385	13.398	14.538	15.828	17.295	18.972	20.900	22.829
512	11.371	12.383	13.396	14.536	15.825	17.292	18.968	20.896	22.825
513	11.369	12.382	13.394	14.533	15.822	17.288	18.964	20.892	22.820
514	11.368	12.380	13.392	14.531	15.820	17.285	18.960	20.888	22.816
515	11.366	12.378	13.389	14.528	15.817	17.282	18.957	20.885	22.813
516	11.365	12.376	13.387	14.526	15.814	17.278	18.954	20.881	22.808
517	11.364	12.374	13.385	14.523	15.811	17.275	18.950	20.877	22.804
518	11.362	12.372	13.383	14.521	15.808	17.272	18.947	20.874	22.801
519	11.361	12.371	13.381	14.518	15.805	17.269	18.943	20.870	22.797
520	11.359	12.369	13.379	14.516	15.802	17.266	18.939	20.866	22.792
521	11.358	12.367	13.377	14.513	15.799	17.262	18.936	20.862	22.788
522	11.356	12.365	13.374	14.511	15.796	17.259	18.933	20.859	22.785
523	11.355	12.364	13.372	14.508	15.794	17.256	18.929	20.855	22.781
524	11.354	12.362	13.370	14.506	15.791	17.253	18.925	20.851	22.777
525	11.352	12.360	13.368	14.503	15.788	17.250	18.922	20.848	22.773
526	11.351	12.358	13.366	14.501	15.785	17.247	18.919	20.844	22.769
527	11.350	12.357	13.364	14.499	15.782	17.243	18.915	20.840	22.765
528	11.348	12.355	13.362	14.496	15.780	17.240	18.912	20.837	22.762
529	11.347	12.353	13.360	14.494	15.777	17.237	18.908	20.833	22.758
530	11.346	12.352	13.358	14.491	15.774	17.234	18.905	20.829	22.754
531	11.344	12.350	13.356	14.489	15.771	17.231	18.902	20.826	22.750
532	11.343	12.348	13.354	14.486	15.769	17.228	18.898	20.822	22.746
533	11.341	12.347	13.352	14.484	15.766	17.225	18.895	20.818	22.742
534	11.340	12.345	13.349	14.482	15.763	17.222	18.892	20.815	22.739
535	11.339	12.343	13.348	14.479	15.760	17.219	18.888	20.812	22.735
536	11.337	12.342	13.346	14.477	15.758	17.216	18.885	20.808	22.731
537	11.336	12.340	13.344	14.475	15.755	17.213	18.881	20.804	22.727
538	11.335	12.338	13.342	14.472	15.752	17.210	18.878	20.801	22.724
539	11.333	12.336	13.340	14.470	15.750	17.207	18.875	20.797	22.720
540	11.332	12.335	13.338	14.468	15.747	17.204	18.871	20.794	22.716
541	11.331	12.333	13.336	14.465	15.744	17.201	18.869	20.791	22.713
542	11.329	12.332	13.334	14.463	15.742	17.198	18.865	20.787	22.709
543	11.328	12.330	13.332	14.461	15.739	17.195	18.862	20.783	22.705
544	11.327	12.328	13.330	14.458	15.736	17.192	18.859	20.780	22.702
545	11.326	12.327	13.328	14.456	15.734	17.189	18.855	20.777	22.698
546	11.324	12.325	13.326	14.454	15.731	17.186	18.852	20.773	22.694
547	11.323	12.323	13.324	14.451	15.729	17.183	18.849	20.770	22.691
548	11.322	12.322	13.322	14.449	15.726	17.180	18.846	20.766	22.687
549	11.321	12.320	13.320	14.447	15.723	17.177	18.842	20.763	22.683
550	11.319	12.319	13.318	14.445	15.721	17.174	18.840	20.760	22.680
551	11.318	12.317	13.316	14.443	15.718	17.171	18.836	20.756	22.676
552	11.317	12.316	13.314	14.440	15.716	17.168	18.833	20.753	22.673
553	11.315	12.314	13.312	14.438	15.713	17.166	18.830	20.750	22.670
554	11.314	12.312	13.311	14.436	15.711	17.163	18.827	20.746	22.666
555	11.313	12.311	13.309	14.434	15.708	17.160	18.824	20.743	22.662
556	11.312	12.309	13.307	14.431	15.706	17.157	18.821	20.740	22.659
557	11.310	12.308	13.305	14.429	15.703	17.154	18.818	20.736	22.655
558	11.309	12.306	13.303	14.427	15.700	17.151	18.814	20.733	22.651
559	11.308	12.305	13.301	14.425	15.698	17.149	18.811	20.730	22.649
560	11.307	12.303	13.299	14.423	15.696	17.146	18.808	20.727	22.645
561	11.305	12.301	13.297	14.420	15.693	17.143	18.806	20.724	22.642
562	11.304	12.300	13.296	14.418	15.691	17.140	18.802	20.720	22.638
563	11.303	12.299	13.294	14.416	15.688	17.138	18.799	20.717	22.635
564	11.302	12.297	13.292	14.414	15.686	17.135	18.796	20.714	22.632
565	11.301	12.296	13.290	14.412	15.683	17.132	18.793	20.711	22.628
566	11.300	12.294	13.289	14.410	15.681	17.129	18.790	20.707	22.624
567	11.298	12.292	13.287	14.408	15.678	17.127	18.787	20.705	22.622
568	11.297	12.291	13.285	14.406	15.676	17.124	18.784	20.701	22.618
569	11.296	12.290	13.283	14.404	15.674	17.121	18.781	20.698	22.615
570	11.295	12.288	13.281	14.401	15.671	17.119	18.779	20.695	22.612
571	11.294	12.287	13.280	14.399	15.669	17.116	18.775	20.692	22.608
572	11.293	12.285	13.278	14.397	15.666	17.113	18.772	20.688	22.605
573	11.291	12.284	13.276	14.395	15.664	17.111	18.770	20.686	22.602
574	11.290	12.282	13.274	14.393	15.662	17.108	18.767	20.682	22.598
575	11.290	12.281	13.273	14.391	15.659	17.105	18.764	20.679	22.595
576	11.288	12.280	13.271	14.389	15.657	17.103	18.761	20.677	22.592
577	11.287	12.278	13.269	14.387	15.655	17.100	18.758	20.673	22.589
578	11.286	12.277	13.267	14.385	15.652	17.097	18.755	20.671	22.586
579	11.285	12.275	13.266	14.383	15.650	17.095	18.752	20.667	22.582
580	11.284	12.274	13.264	14.381	15.648	17.092	18.749	20.664	22.579
581	11.283	12.272	13.262	14.379	15.646	17.090	18.747	20.662	22.576
582	11.282	12.271	13.261	14.377	15.643	17.087	18.744	20.658	22.573
583	11.281	12.270	13.259	14.375	15.641	17.084	18.741	20.655	22.569
584	11.279	12.268	13.257	14.373	15.639	17.082	18.738	20.653	22.567
585	11.278	12.267	13.256	14.371	15.636	17.079	18.736	20.649	22.563
586	11.277	12.266	13.254	14.369	15.634	17.077	18.733	20.647	22.561
587	11.276	12.264	13.252	14.367	15.632	17.074	18.730	20.644	22.557
588	11.275	12.263	13.251	14.366	15.630	17.072	18.727	20.641	22.554
589	11.274	12.262	13.249	14.364	15.628	17.069	18.725	20.638	22.552
590	11.273	12.260	13.248	14.362	15.625	17.067	18.722	20.635	22.548
591	11.272	12.259	13.246	14.360	15.623	17.064	18.719	20.632	22.545
592	11.271	12.258	13.244	14.358	15.621	17.062	18.717	20.629	22.542
593	11.270	12.256	13.243	14.356	15.619	17.059	18.714	20.626	22.539
594	11.269	12.255	13.241	14.354	15.616	17.057	18.711	20.624	22.537
595	11.268	12.254	13.240	14.352	15.614	17.055	18.708	20.621	22.533
596	11.267	12.253	13.238	14.350	15.612	17.052	18.706	20.618	22.530
597	11.266	12.251	13.236	14.348	15.610	17.050	18.703	20.615	22.527
598	11.265	12.250	13.235	14.347	15.608	17.047	18.700	20.612	22.524
599	11.264	12.248	13.233	14.345	15.606	17.045	18.698	20.610	22.522
600	11.263	12.247	13.232	14.343	15.604	17.043	18.695	20.607	22.518
601	11.262	12.246	13.230	14.341	15.602	17.040	18.692	20.604	22.515
602	11.261	12.245	13.229	14.339	15.599	17.038	18.690	20.601	22.513
603	11.260	12.243	13.227	14.337	15.597	17.035	18.687	20.598	22.509
604	11.259	12.242	13.226	14.336	15.595	17.033	18.685	20.596	22.506
605	11.258	12.241	13.224	14.334	15.593	17.031	18.682	20.593	22.504
606	11.257	12.240	13.223	14.332	15.591	17.028	18.680	20.590	22.501
607	11.256	12.238	13.221	14.330	15.589	17.026	18.677	20.588	22.499
608	11.255	12.237	13.220	14.328	15.587	17.024	18.675	20.585	22.495
609	11.254	12.236	13.218	14.327	15.585	17.021	18.672	20.582	22.492
610	11.253	12.235	13.217	14.325	15.583	17.019	18.670	20.580	22.490
611	11.252	12.234	13.215	14.323	15.581	17.017	18.667	20.577	22.487
612	11.251	12.232	13.214	14.321	15.579	17.015	18.665	20.575	22.485
613	11.250	12.231	13.212	14.320	15.577	17.012	18.662	20.572	22.482
614	11.250	12.230	13.211	14.318	15.575	17.010	18.660	20.569	22.478
615	11.248	12.229	13.209	14.316	15.573	17.008	18.657	20.567	22.476
616	11.248	12.228	13.208	14.315	15.571	17.006	18.655	20.564	22.473
617	11.247	12.227	13.206	14.313	15.569	17.004	18.653	20.562	22.471
618	11.246	12.225	13.205	14.311	15.567	17.001	18.650	20.559	22.468
619	11.245	12.224	13.204	14.310	15.565	16.999	18.647	20.556	22.465
620	11.244	12.223	13.202	14.308	15.563	16.997	18.645	20.554	22.463
621	11.243	12.222	13.201	14.306	15.561	16.995	18.643	20.551	22.460
622	11.242	12.221	13.199	14.304	15.559	16.993	18.641	20.549	22.458
623	11.242	12.220	13.198	14.303	15.557	16.990	18.638	20.546	22.455
624	11.240	12.219	13.197	14.301	15.556	16.988	18.636	20.544	22.453
625	11.240	12.218	13.195	14.300	15.554	16.986	18.633	20.542	22.450
626	11.239	12.217	13.194	14.298	15.552	16.984	18.631	20.539	22.447
627	11.238	12.215	13.193	14.296	15.550	16.982	18.629	20.537	22.445
628	11.237	12.214	13.191	14.295	15.548	16.980	18.626	20.534	22.442
629	11.236	12.213	13.190	14.293	15.546	16.978	18.624	20.532	22.440
630	11.236	12.212	13.189	14.292	15.544	16.976	18.622	20.529	22.437
631	11.235	12.211	13.187	14.290	15.542	16.973	18.619	20.527	22.434
632	11.234	12.210	13.186	14.288	15.541	16.971	18.617	20.525	22.432
633	11.233	12.209	13.185	14.287	15.539	16.969	18.615	20.522	22.429
634	11.232	12.208	13.183	14.285	15.537	16.967	18.613	20.520	22.427
635	11.232	12.207	13.182	14.284	15.535	16.965	18.611	20.517	22.424
636	11.231	12.206	13.181	14.282	15.533	16.963	18.609	20.515	22.422
637	11.230	12.205	13.179	14.281	15.532	16.961	18.606	20.513	22.419
638	11.229	12.204	13.178	14.279	15.530	16.959	18.604	20.510	22.417
639	11.228	12.203	13.177	14.278	15.528	16.957	18.602	20.508	22.415
640	11.228	12.202	13.176	14.276	15.526	16.955	18.600	20.506	22.412
641	11.227	12.201	13.174	14.275	15.525	16.953	18.598	20.504	22.410
642	11.226	12.200	13.173	14.273	15.523	16.951	18.595	20.501	22.407
643	11.226	12.199	13.172	14.272	15.521	16.949	18.593	20.499	22.405
644	11.225	12.198	13.171	14.270	15.519	16.948	18.591	20.497	22.403
645	11.224	12.197	13.170	14.269	15.518	16.946	18.589	20.494	22.400
646	11.223	12.196	13.168	14.267	15.516	16.944	18.587	20.493	22.398
647	11.222	12.195	13.167	14.266	15.514	16.942	18.585	20.490	22.396
648	11.222	12.194	13.166	14.264	15.513	16.940	18.583	20.488	22.394
649	11.221	12.193	13.165	14.263	15.511	16.938	18.581	20.486	22.391
650	11.220	12.192	13.164	14.262	15.509	16.936	18.579	20.483	22.388
651	11.220	12.191	13.162	14.260	15.508	16.934	18.577	20.482	22.387
652	11.219	12.190	13.161	14.259	15.506	16.932	18.574	20.479	22.384
653	11.218	12.189	13.160	14.257	15.504	16.931	18.573	20.478	22.383
654	11.218	12.188	13.159	14.256	15.503	16.929	18.570	20.475	22.380
655	11.217	12.187	13.158	14.255	15.501	16.927	18.569	20.473	22.378
656	11.216	12.186	13.157	14.253	15.500	16.925	18.567	20.471	22.375
657	11.215	12.185	13.155	14.252	15.498	16.923	18.565	20.469	22.374
658	11.215	12.185	13.154	14.251	15.496	16.922	18.563	20.467	22.371
659	11.214	12.184	13.153	14.249	15.495	16.920	18.561	20.465	22.369
660	11.213	12.183	13.152	14.248	15.493	16.918	18.559	20.463	22.367
661	11.213	12.182	13.151	14.247	15.492	16.916	18.557	20.461	22.365
662	11.212	12.181	13.150	14.245	15.490	16.914	18.555	20.459	22.363
663	11.212	12.180	13.149	14.244	15.489	16.913	18.553	20.457	22.361
664	11.211	12.179	13.148	14.243	15.487	16.911	18.551	20.455	22.359
665	11.210	12.179	13.147	14.241	15.486	16.909	18.549	20.453	22.356
666	11.210	12.178	13.146	14.240	15.484	16.908	18.548	20.451	22.355
667	11.209	12.177	13.145	14.239	15.483	16.906	18.545	20.449	22.352
668	11.209	12.176	13.144	14.237	15.481	16.904	18.543	20.447	22.350
669	11.208	12.175	13.143	14.236	15.480	16.903	18.542	20.445	22.349
670	11.207	12.175	13.142	14.235	15.478	16.901	18.540	20.443	22.346
671	11.207	12.174	13.140	14.234	15.477	16.899	18.538	20.441	22.345
672	11.206	12.173	13.140	14.232	15.475	16.897	18.536	20.439	22.342
673	11.205	12.172	13.138	14.231	15.474	16.896	18.535	20.438	22.341
674	11.205	12.171	13.138	14.230	15.472	16.894	18.533	20.436	22.338
675	11.204	12.170	13.136	14.229	15.471	16.893	18.531	20.434	22.337
676	11.204	12.170	13.135	14.228	15.470	16.891	18.529	20.432	22.335
677	11.203	12.169	13.134	14.226	15.468	16.889	18.528	20.430	22.333
678	11.203	12.168	13.133	14.225	15.467	16.888	18.526	20.428	22.331
679	11.202	12.167	13.133	14.224	15.465	16.886	18.524	20.426	22.328
680	11.202	12.167	13.132	14.223	15.464	16.885	18.522	20.425	22.327
681	11.201	12.166	13.131	14.222	15.463	16.883	18.520	20.423	22.325
682	11.201	12.165	13.130	14.220	15.461	16.882	18.519	20.421	22.324
683	11.200	12.164	13.129	14.219	15.460	16.880	18.517	20.419	22.321
684	11.199	12.164	13.128	14.218	15.458	16.878	18.516	20.418	22.320
685	11.199	12.163	13.127	14.217	15.457	16.877	18.514	20.416	22.318
686	11.198	12.162	13.126	14.216	15.456	16.875	18.512	20.414	22.316
687	11.198	12.162	13.125	14.215	15.454	16.874	18.510	20.412	22.314
688	11.197	12.161	13.124	14.214	15.453	16.872	18.509	20.411	22.313
689	11.197	12.160	13.123	14.213	15.452	16.871	18.507	20.409	22.311
690	11.197	12.160	13.123	14.212	15.451	16.869	18.505	20.407	22.309
691	11.196	12.159	13.121	14.210	15.449	16.868	18.504	20.406	22.307
692	11.196	12.158	13.121	14.209	15.448	16.866	18.502	20.404	22.305
693	11.195	12.157	13.120	14.208	15.447	16.865	18.501	20.402	22.304
694	11.195	12.157	13.119	14.207	15.446	16.864	18.499	20.400	22.302
695	11.194	12.156	13.118	14.206	15.444	16.862	18.498	20.399	22.301
696	11.194	12.156	13.117	14.205	15.443	16.861	18.496	20.397	22.298
697	11.193	12.155	13.116	14.204	15.442	16.859	18.495	20.396	22.297
698	11.193	12.154	13.116	14.203	15.440	16.858	18.493	20.394	22.295
699	11.192	12.154	13.115	14.202	15.439	16.857	18.492	20.393	22.294
700	11.192	12.153	13.114	14.201	15.438	16.855	18.490	20.391	22.292
701	11.191	12.152	13.113	14.200	15.437	16.854	18.488	20.390	22.291
702	11.191	12.152	13.112	14.199	15.436	16.852	18.487	20.388	22.289
703	11.191	12.151	13.111	14.198	15.434	16.851	18.486	20.387	22.288
704	11.190	12.151	13.111	14.197	15.433	16.850	18.484	20.385	22.286
705	11.190	12.150	13.110	14.196	15.432	16.848	18.483	20.384	22.285
706	11.190	12.149	13.109	14.195	15.431	16.847	18.481	20.382	22.282
707	11.189	12.149	13.108	14.194	15.430	16.846	18.479	20.380	22.281
708	11.189	12.148	13.107	14.193	15.429	16.844	18.478	20.379	22.279
709	11.189	12.148	13.107	14.192	15.428	16.843	18.476	20.377	22.277
710	11.188	12.147	13.106	14.191	15.426	16.842	18.475	20.376	22.276
711	11.188	12.147	13.105	14.190	15.425	16.840	18.474	20.374	22.274
712	11.187	12.146	13.104	14.189	15.424	16.839	18.472	20.373	22.273
713	11.187	12.145	13.104	14.188	15.423	16.838	18.471	20.371	22.271
714	11.186	12.145	13.103	14.187	15.422	16.837	18.470	20.370	22.270
715	11.186	12.144	13.102	14.187	15.421	16.835	18.468	20.368	22.269
716	11.186	12.144	13.101	14.186	15.420	16.834	18.467	20.367	22.268
717	11.186	12.143	13.101	14.185	15.419	16.833	18.465	20.365	22.266
718	11.185	12.143	13.100	14.184	15.418	16.832	18.464	20.364	22.265
719	11.185	12.142	13.099	14.183	15.416	16.830	18.463	20.363	22.263
720	11.184	12.142	13.099	14.182	15.415	16.829	18.462	20.362	22.262
721	11.184	12.141	13.098	14.181	15.414	16.828	18.460	20.360	22.260
722	11.184	12.140	13.097	14.180	15.413	16.827	18.459	20.359	22.259
723	11.184	12.140	13.097	14.179	15.412	16.825	18.457	20.357	22.257
724	11.183	12.139	13.096	14.178	15.411	16.824	18.456	20.356	22.256
725	11.183	12.139	13.095	14.178	15.410	16.823	18.455	20.355	22.254
726	11.182	12.138	13.095	14.177	15.409	16.822	18.454	20.354	22.254
727	11.182	12.138	13.094	14.176	15.408	16.821	18.452	20.352	22.252
728	11.182	12.138	13.093	14.175	15.407	16.820	18.451	20.351	22.251
729	11.182	12.137	13.093	14.174	15.406	16.819	18.450	20.350	22.249
730	11.181	12.137	13.092	14.173	15.405	16.817	18.449	20.349	22.248
